Element_ID,Stretch_Value
1150,1.057129756
1151,1.05779095196
1152,1.07267000688
1153,1.05002623297
1154,1.05538145504
1155,1.04060566265
1156,1.0541343984
1157,1.05850783739
1158,1.06261862816
1159,1.04300387688
1160,1.05806882732
1161,1.05700897081
1162,1.05777495133
1163,1.04373337636
1164,1.04502197219
1165,1.03775138637
1166,1.07073752915
1167,1.05235567648
1168,1.06451914282
1169,1.0557178508
1170,1.03469566072
1171,1.06238895804
1172,1.05540856851
1173,1.05799763578
1174,1.06386082883
1175,1.03795024486
1176,1.02906245344
1177,1.05298260928
1178,1.04948824861
1179,1.0618468955
1180,1.04121205277
1181,1.04705105304
1182,1.04177569564
1183,1.05335188605
1184,1.03251400087
1185,1.03733535936
1186,1.0481695078
1187,1.05537784045
1188,1.04743405074
1189,1.05519151106
1190,1.06191954218
1191,1.06604754065
1192,1.06001744135
1193,1.07609635322
1194,1.0469121949
1195,1.05867404024
1196,1.03370703447
1197,1.05384296427
1198,1.05997421465
1199,1.07568949727
1200,1.06669652778
1201,1.05615721909
1202,1.04883573202
1203,1.05484327912
1204,1.05347150659
1205,1.05396094481
1206,1.05738469479
1207,1.04676798297
1208,1.05895421922
1209,1.03145085226
1210,1.04420355541
1211,1.04271632796
1212,1.06109514086
1213,1.05530708559
1214,1.0547485886
1215,1.05777200008
1216,1.04182388449
1217,1.03161986813
1218,1.04982355742
1219,1.05369492302
1220,1.05404240153
1221,1.04213937127
1222,1.05370443433
1223,1.0492298788
1224,1.06000153825
1225,1.05771716763
1226,1.04701969784
1227,1.04506833335
1228,1.04582130974
1229,1.04743867779
1230,1.04815259756
1231,1.06128460367
1232,1.06703446892
1233,1.06034522392
1234,1.0699641759
1235,1.07724185183
1236,1.05782338059
1237,1.05728942866
1238,1.05255983256
1239,1.05749605283
1240,1.03206387861
1241,1.06258114205
1242,1.0796855492
1243,1.03878928381
1244,1.04733641405
1245,1.07107679151
1246,1.07524549888
1247,1.05864562509
1248,1.06561433668
1249,1.0651681444
1250,1.05739112029
1251,1.0564957639
1252,1.05869278313
1253,1.06486780478
1254,1.05493011711
1255,1.05674088068
1256,1.05491696398
1257,1.05661852373
1258,1.06039170386
1259,1.05005645822
1260,1.04736225306
1261,1.04240604002
1262,1.03214658983
1263,1.04458389312
1264,1.05017199124
1265,1.0493276422
1266,1.05846392171
1267,1.02538109558
1268,1.05319207857
1269,1.04329676412
1270,1.03979127669
1271,1.03539775187
1272,1.06066701371
1273,1.02525727817
1274,1.02161571399
1275,1.04710785534
1276,1.04264805224
1277,1.03761063833
1278,1.05440053094
1279,1.04166809192
1280,1.03874608373
1281,1.0484020692
1282,1.04952813867
1283,1.0365314218
1284,1.05338695143
1285,1.03163194581
1286,1.054688398
1287,1.05243939261
1288,1.04920692619
1289,1.03738772168
1290,1.04788409794
1291,1.03281048412
1292,1.04068430344
1293,1.04514881626
1294,1.02629553641
1295,1.02562686977
1296,1.04620080651
1297,1.0340064137
1298,1.04107336893
1299,1.04906398323
1300,1.02672620178
1301,1.03206030979
1302,1.0461517593
1303,1.05671850577
1304,1.0468141412
1305,1.02141423752
1306,1.05037201108
1307,1.02609339808
1308,1.02467533272
1309,1.05583304578
1310,1.06221459592
1311,1.03209257985
1312,1.04870115583
1313,1.04973829287
1314,1.04779891658
1315,1.05095891496
1316,1.05634998941
1317,1.04738390824
1318,1.04728821161
1319,1.02550706561
1320,1.07035904823
1321,1.02845408867
1322,1.02416327101
1323,1.03051356624
1324,1.02468079361
1325,1.03089882646
1326,1.02398443136
1327,1.05503005634
1328,1.05634998941
1329,1.02843978758
1330,1.03323937927
1331,1.03920825658
1332,1.05477702052
1333,1.02357998267
1334,1.04271035819
1335,1.02501784023
1336,1.0333628682
1337,1.03120305476
1338,1.03159146001
1339,1.03121670268
1340,1.04744209876
1341,1.02935033275
1342,1.05126656823
1343,1.05445768492
1344,1.06072584021
1345,1.04273385418
1346,1.05610103549
1347,1.03576068763
1348,1.04175437754
1349,1.02617033654
1350,1.03314578479
1351,1.07102256562
1352,1.05667482309
1353,1.03666472922
1354,1.05204678072
1355,1.03537769487
1356,1.04126286812
1357,1.03935307005
1358,1.0572872093
1359,1.05121465142
1360,1.04159427087
1361,1.05580887863
1362,1.02610527395
1363,1.05785207378
1364,1.03964970343
1365,1.04429731328
1366,1.038928787
1367,1.04769715451
1368,1.04503075766
1369,1.04124865607
1370,1.06281763465
1371,1.05220913277
1372,1.05008926631
1373,1.03453408311
1374,1.04836471859
1375,1.04919379125
1376,1.05773042499
1377,1.0509395434
1378,1.05608941434
1379,1.05143023097
1380,1.05449050013
1381,1.06261459898
1382,1.04834886533
1383,1.04342836294
1384,1.04384336375
1385,1.06350544934
1386,1.06453321361
1387,1.06462083135
1388,1.07551086559
1389,1.05103547572
1390,1.05884350698
1391,1.0428622169
1392,1.04724608087
1393,1.05061570081
1394,1.0510788853
1395,1.04530365402
1396,1.05199117821
1397,1.05209635941
1398,1.05446201335
1399,1.03836420439
1400,1.03805280134
1401,1.06129205371
